OBJECTID,SourceOID,DiscoveryAcres,FireDiscoveryDateTime,IncidentName,x,y,POOCounty,POOState,UniqueFireIdentifier
258913,14336388,1000.0,2020-09-02,Huff,-106.9154,47.3798600000001,Garfield,US-MT,2020-MTLG50-000347
103786,15927588,1000.0,2020-10-12,Boxelder,-104.4664,45.7119500000001,Carter,US-MT,2020-MTLG42-000422
75521,23856226,1000.0,2022-08-22,Buffalo RX,-103.4846,45.66494,Harding,US-SD,2022-SDHRX-000236
208661,3344002,1000.0,2017-07-24,County Road 20,-101.26583,35.9725,Hutchinson,US-TX,2017-TXTXS-001027
247170,14225188,1000.0,2020-08-27,FDH-MTLG12-294,-110.51,48.936,Hill,US-MT,2020-MTLG12-000294
238372,3090923,1000.0,2017-06-16,Romanoff,-162.83694,63.1725000000001,Wade Hampton,US-AK,2017-AKGAD-000234
106367,4827969,1000.0,2018-08-06,RAGGED BUTTE,-119.4235,47.98377,Douglas,US-WA,2018-WASPD-000490
284386,4912768,1000.0,2018-08-22,Pot Hole,-115.5522,42.75694,Owyhee,US-ID,2018-IDMHQ-000308
302340,28022673,1000.0,2023-04-07,Del Porto,-99.7283333,41.8469444,Blaine,US-NE,2023-NENES-230150
49443,19238791,1000.0,2021-04-07,West Spodue RX,-121.3004,42.6378700000001,Klamath,US-OR,2021-ORFWF-210012
263868,3909237,1000.0,2018-03-23,Thut Creek,-100.8522,35.4608333300001,Gray,US-TX,2018-TXTXS-000302
110291,798606,1000.0,2015-06-23,Holtnakatna,-156.215,65.1843000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000539
228836,20082789,1000.0,2021-06-18,Willow,-121.5596,36.20694,Monterey,US-CA,2021-CALPF-001493
127576,6443195,1000.0,2019-07-13,Aghaluk Creek,-158.493033,61.545283,Bethel,US-AK,2019-AKSWS-904544
184646,23830333,1000.0,2022-04-22,380 FRIDAY,-103.699,33.38659,Lea,US-NM,2022-NMN5S-000154
26591,19332000,1000.0,2021-04-10,Dahl,-98.60662,48.5876400000001,Cavalier,US-ND,2021-NDDVR-210004
218161,3819545,1000.0,2018-01-30,Williams Tower,-102.8385,30.37133333,Pecos,US-TX,2018-TXTXS-000115
176187,6714384,1000.0,2019-08-17,Green Juniper,-101.356050992,34.9106386070001,Armstrong,US-TX,2019-TXTXS-190240
169490,3909667,1000.0,2018-03-23,Airport,-101.39,35.6900000000001,Hutchinson,US-TX,2018-TXTXS-000300
122324,3408393,1000.0,2017-08-11,Tom Ball Creek,-100.89291666,34.17386666,Motley,US-TX,2017-TXTXS-001030
151322,26041592,1000.0,2022-09-08,SHEEPHEAD,-117.25,43.49233,Malheur,US-OR,2022-ORVAD-000172
256161,3461895,1000.0,2017-08-29,RAILROAD,-119.65,37.4488900000001,Madera,US-CA,2017-CASNF-001743
136099,4850770,1000.0,2018-08-12,Virgelle,-110.264194,47.995056,Chouteau,US-MT,2018-MTLG19-000195
242830,1520688,1000.0,2016-07-26,BYRD,-104.9025,34.3144444000001,Lincoln,US-NM,2016-NMN5S-000503
141973,6983574,1000.0,2019-10-01,Maton,-106.2467,36.447778,Rio Arriba,US-NM,2019-NMCAF-000532
16732,4994770,1000.0,2018-09-10,Dark Canyon Rx ,-117.371,46.18152,Asotin,US-WA,2018-ORUMF-000990
116752,3373062,1000.0,2017-07-30,Wildhorse,-112.9991,43.2854400000001,Bingham,US-ID,2017-IDIFD-000137
214463,799359,1000.0,2015-06-20,Hickey Creek,-157.59775,62.62455,Yukon-Koyukuk,US-AK,2015-AKSWS-504376
22301,18800799,1000.0,2021-01-04,2021 HOF - Prescribed Burns,-86.7458329999999,37.9416670000001,Perry,US-IN,2021-INHOF-210004
162303,2173215,1000.0,2017-02-24,Rathbun Fire,-98.2288889,38.6025000000001,Ellsworth,US-KS,2017-KSEWX-000320
195637,4137970,1000.0,2018-04-30,Brittle 04/30/2018,-83.7504,44.40029,Iosco,US-MI,2018-MIHMF-180096
274021,18257588,1000.0,2021-01-14,North Delphia,-108.2545,46.5436100000001,Musselshell,US-MT,2021-MTLG23-210017
286003,22170790,1000.0,2021-10-28,Buck,-99.36771,32.9718300000001,Throckmorton,US-TX,2021-TXTXS-213123
68922,3581186,1000.0,2017-09-30,WHITEHALL,-119.5749,47.5073100000001,Douglas,US-WA,2017-WAWFS-000525
234829,3896711,1000.0,2018-03-15,Begs,-102.63889,33.4905600000001,Cochran,US-TX,2018-TXTXS-000249
179647,23828945,1000.0,2022-04-12,Plum Creek,-101.4777778,33.5216667,Crosby,US-TX,2022-TXTXS-222632
192898,14333990,1000.0,2020-09-02,Louse Creek,-109.778175402,47.12757129,Judith Basin,US-MT,2020-MTLG36-000297
200110,22668791,1000.0,2021-12-10,County Line,-98.954434439,34.057497031,Wilbarger,US-TX,2021-TXTXS-213506
303768,28024101,1000.0,2023-04-04,Hall,-102.7199,34.01047,Bailey,US-TX,2023-TXMLR-000222
182966,1138160,1000.0,2016-02-18,Hemple,-98.882202,37.993099,Stafford,US-KS,2016-KSMGX-000094
83799,12832388,1000.0,2020-08-12,Smith,-98.841666667,31.513333333,Mills,US-TX,2020-TXTXS-200400
261964,803671,1000.0,2015-06-22,Big Mud River 1,-152.926,64.6737000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000469
303200,28023532,1000.0,2023-04-10,Armstrong,-101.4866,37.95855,Kearny,US-KS,2023-KSKEX-000346
178446,964560,1000.0,2015-08-26,San Ygnacio,-99.2003,27.1133,Zapata,US-TX,2015-TXTXS-005016
168434,811685,1000.0,2015-06-26,Black Sand,-155.033,65.1000000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000648
210464,3903735,1000.0,2018-03-19,Old Muddy Rd,-102.06861666,35.4294333300001,Potter,US-TX,2018-TXTXS-000267
200616,23837790,1000.0,2022-06-08,Swift River,-154.9647222,61.4588889,Bethel,US-AK,2022-AKSWS-204228
201787,14257588,1000.0,2020-08-31,Smith Canyon,-101.909833333,30.8596666670001,Pecos,US-TX,2020-TXTXS-200585
134350,2017871,1000.0,2016-11-28,Yates,-104.1262,36.0266300000001,Harding,US-NM,2016-NMN4S-000649
278860,23859929,1000.0,2022-09-08,Eden 2,-114.2128,42.64999,Jerome,US-ID,2022-IDTFD-000247
109987,6399574,1000.0,2019-07-03,Naranjo,-106.9235,36.1570400000001,Sandoval,US-NM,2019-NMSNF-000250
277465,1145312,1000.0,2016-02-26,Henard,-100.21,34.9193000000001,Collingsworth,US-TX,2016-TXTXS-001012
194723,16449988,1000.0,2020-10-30,Sourdough,-112.9746,44.66542,Beaverhead,US-MT,2020-MTBDF-006759
263522,14383988,1000.0,2020-09-03,Zook,-105.785,45.98614,Custer,US-MT,2020-MTLG14-000350
356423,32942004,1000.0,2024-03-03,Humphrey Rd,-95.8275,39.1919444,Shawnee,US-KS,2024-KSSNX-000193
102285,23350789,1000.0,2022-02-12,Polo,-97.746852,26.844657,Kenedy,US-TX,2022-TXTXS-220885
180591,15251588,1000.0,2020-09-23,East Seven Mile,-106.6178,46.0150400000001,Rosebud,US-MT,2020-MTLG29-000387
83825,804177,1000.0,2015-06-24,Rainbow,-143.3,67.2833000000001,Yukon-Koyukuk,US-AK,2015-AKUYD-000608
150557,13737188,1000.0,2020-08-23,8889,-102.790093333,31.64297,Ward,US-TX,2020-TXTXS-200506
200277,23769991,1000.0,2022-03-17,Wheat Field,-99.103,32.1985167,Eastland,US-TX,2022-TXTXS-221740
227416,1127120,1000.0,2016-02-10,Carol Ranch,-99.9288999999999,33.8031,Knox,US-TX,2016-TXTXS-001504
208312,19047991,1000.0,2021-03-20,Baffin,-97.5596,27.0737333330001,Kenedy,US-TX,2021-TXTXS-211018
211617,23851926,1000.0,2022-08-05,Chat Canyon,-101.0626,42.76355,Cherry,US-NE,2022-NENBF-220568
159826,1054333,1000.0,2015-11-02,LONE CROW,-104.804298,43.365601,Niobrara,US-WY,2015-WYNCD-015351
182945,1137575,1000.0,2016-02-19,Barrett,-101.907303,38.1604,Hamilton,US-KS,2016-KSHMX-000098
237008,8772385,1000.0,2020-05-10,Basin ,-113.865,36.5223,Mohave,US-AZ,2020-AZASD-000097
295870,27638393,1000.0,2023-02-06,Mogote,-104.7075,35.85579,Mora,US-NM,2023-NMN4S-000018
199717,6663190,1000.0,2019-08-09,Chimney Creek ,-101.080833333,33.323888889,Garza,US-TX,2019-TXTXS-190188
40367,4133568,993.0,2018-04-29,Brittle 04/29/2018,-83.73643,44.4313700000001,Iosco,US-MI,2018-MIHMF-180085
255606,23826687,991.0,2022-03-29,DOGWOOD,-95.88909,35.35994,McIntosh,US-OK,2022-OKOMA-001001
301784,28022117,990.0,2023-03-31,BAR DEW,-96.00298,36.80105,Osage,US-OK,2023-OKOSA-000751
190161,1261496,989.0,2016-04-23,Memorable Rx,-83.59109,44.4327000000001,Iosco,US-MI,2016-MIHMF-002176
357634,32964189,980.0,2024-03-12,Washington Bald RX,-92.7309,36.6372,Ozark,US-MO,2024-MOMTF-000190
301578,28021910,978.0,2023-03-31,HOMINY JAIL,-96.41979,36.49466,Osage,US-OK,2023-OKOSA-000723
331145,28051470,978.0,2023-08-18,OA-BASELINE,-119.49448,47.606413,Douglas,US-WA,2023-WADGEN-000579
297962,27901992,976.0,2023-03-03,Patton,-96.94586868,28.30379738,Refugio,US-TX,2023-TXTXS-230725
110163,3862143,975.8,2018-02-23,MARGIE,-103.29,33.68089,Roosevelt,US-NM,2018-NMN5S-000073
346127,28067457,975.0,2023-11-29,Bastrop RX,-97.28899298,30.19182266,Bastrop,US-TX,2023-TXTXS-234450
357094,32963643,974.7,2024-03-09,rx-Heartburn,-91.8527835,44.7271752,Dunn,US-WI,2024-WIWIS-RX2034
86199,1431470,974.0,2016-07-05,Cove,-111.3923,38.8729900000001,Sevier,US-UT,2016-UTFIF-006111
43393,3897100,973.0,2018-03-15,BK Brushy West,-87.2528599999999,34.24064,Winston,US-AL,2018-ALALF-000077
134929,18921188,967.0,2021-03-06,TONY,-96.2925099999999,36.27617,Osage,US-OK,2021-OKOSA-000419
48750,5861974,961.0,2019-03-19,OK C-26,-87.334704,32.969159,Bibb,US-AL,2019-ALALF-000051
329092,28049416,960.3,2023-08-10,Granjeno,-98.314788,26.139876,Hidalgo,US-TX,2023-TXTXS-233044
203062,806392,960.0,2015-06-27,Wapoo,-157.883,63.6800000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000668
232296,3066711,960.0,2017-06-12,CR19,-102.3675,38.0275,Prowers,US-CO,2017-COPWX-000772
101169,2174990,960.0,2017-03-17,Boatwright North AP,-83.3166669999999,34.716667,Oconee,US-SC,2017-SCFMF-000101
33004,6055975,960.0,2019-04-26,Redondo RX,-108.1838,35.1833800000001,Cibola,US-NM,2019-NMCIF-000048
255240,3508874,960.0,2017-09-10,Stalk,-101.02083,37.3797200000001,Seward,US-KS,2017-KSSWX-001703
257539,1552389,960.0,2016-08-03,PEARSON #2,-103.4377778,32.5941667000001,Lea,US-NM,2016-NMCAD-000533
266517,23827342,960.0,2022-04-02,East Kennedy Creek,-95.82083,38.283889,Coffey,US-KS,2022-KSLYX-000294
341417,28062743,959.0,2023-10-24,H&H South,-93.92458333,29.71071667,Jefferson,US-TX,2023-TXTXS-234392
37195,3889363,952.0,2018-03-10,C-111,-93.142778,30.9741670000001,Vernon,US-LA,2018-LAKIF-000108
51048,7231579,950.0,2019-11-08,Dike,-116.2297,44.8329900000001,Adams,US-ID,2019-IDSIS-000810
355212,28076545,950.0,2024-02-21,Rx San Jacinto 0173,-95.334685,30.639002,San Jacinto,US-TX,2024-TXTXS-240173
9070,4153569,947.0,2018-05-02,C-63,-93.114444,31.385278,Natchitoches,US-LA,2018-LAKIF-000185
45652,4158368,947.0,2018-05-03,C-70,-92.9374999999999,31.409722,Natchitoches,US-LA,2018-LAKIF-000188
301906,28022239,947.0,2023-04-04,Jenny Slipper,-102.7188333,34.0136667,Bailey,US-TX,2023-TXTXS-231326
351893,28073224,946.0,2024-01-30,SCK Potter Mount A RX,-85.626784,33.79319,Calhoun,US-AL,2024-ALALF-240027
5294,4145969,945.0,2018-04-30,RX - Bear Cat East,-92.9234299999999,35.8751300000001,Searcy,US-AR,2018-AROZF-000938
329967,28050291,936.0,2023-08-08,Akoni Pule,-155.85831499,20.08672767,Hawaii,US-HI,2023-HIHAWX-000772
298017,27911190,932.0,2023-03-04,Spark,-98.37515917,26.99114968,Brooks,US-TX,2023-TXTXS-230726
184375,8090380,930.0,2020-02-27,Elliott Island 1,-75.9231,38.3088070000001,Wicomico,US-MD,2020-MDMDS-000106
42722,3731946,929.0,2017-12-11,C249-250,-93.06932,31.02045,Vernon,US-LA,2017-LAKIF-000057
356915,32963465,929.0,2024-03-07,CON BOGGY HOLLOW SOUTH 03 RX,-86.6607,31.0161,Covington,US-AL,2024-ALALF-240076
353406,28074738,928.0,2024-02-09,SCK Big Oak C RX,-85.544714,33.716003,Cleburne,US-AL,2024-ALALF-240073
354353,28075682,926.0,2024-02-20,RX Horsehead West,-93.6524,35.5906,Johnson,US-AR,2024-AROZF-000321
3348,6102376,925.0,2019-05-08,DeSoto RX Burn Block 7207,-89.0013,30.8592,Stone,US-MS,2019-MSMNF-000053
76637,6821189,925.0,2019-04-29,De Soto RD Burn Block 7378,-89.011667,30.6515000000001,Harrison,US-MS,2019-MSMNF-000040
43682,5990372,923.0,2019-04-24,Chickasawhay RD Burn Block 4,-88.9636,31.4802,Jones,US-MS,2019-MSMNF-000036
240418,7777183,922.0,2020-03-07,HOMOCHITTO BB 32,-91.03959,31.25784,Amite,US-MS,2020-MSMNF-000111
191754,22633191,921.0,2021-12-05,TOWER HILLS,-96.56197,36.68069,Osage,US-OK,2021-OKOSA-002527
32544,3906866,921.0,2018-03-21,C-67,-92.7225,32.8780560000001,Union,US-LA,2018-LAKIF-000126
183302,23854534,920.0,2022-08-14,Blackburn,-115.2539,47.07228,Shoshone,US-ID,2022-IDIPF-000432
48704,6151578,920.0,2019-05-14,DeSoto RX Burn Block 8364,-83.0633329999999,30.645,Echols,US-GA,2019-MSMNF-000054
226395,3376966,918.0,2017-07-30,Granite Creek,-117.2446,41.1265000000001,Humboldt,US-NV,2017-NVWID-020236
228783,21615591,917.25,2021-01-13,Stonehouse,-109.1128,46.6570100000001,Golden Valley,US-MT,2021-MTLG53-210001
1445,7615981,915.0,2020-01-30,OK Compartment 68,-87.2660999999999,32.8452800000001,Bibb,US-AL,2020-ALALF-000034
257611,808216,915.0,2015-06-25,Little Mud River,-158.027,63.8081000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000619
41436,4141167,915.0,2018-04-30,Kisatchie C-24,-92.951667,31.53,Natchitoches,US-LA,2018-LAKIF-000179
27222,5823169,913.0,2019-03-06,CN Dixie South 01,-86.7452469999999,31.134602,Escambia,US-AL,2019-ALALF-000020
343411,28064739,912.0,2023-11-07,Cinda,-83.2705556,37.1102778,Leslie,US-KY,2023-KYKYS-231312260
8458,3886650,910.0,2018-03-08,C-84,-92.543889,32.8330560000001,Union,US-LA,2018-LAKIF-000101
9598,3809358,910.0,2018-01-25,OK Compartment 68,-87.268774,32.848103,Bibb,US-AL,2018-ALALF-000013
23093,5952769,910.0,2019-04-13,Cameron Blue Unit 2 ,-113.87429,45.908579,Ravalli,US-MT,2019-MTBRF-019014
230165,7309575,909.0,2019-11-19,DESOTO BB 14308,-89.15813,31.0042,Forrest,US-MS,2019-MSMNF-000112
304836,28025170,909.0,2023-04-21,23 Devils Well BIL,-91.49108071,37.37557152,Shannon,US-MO,2023-MOOZP-23MOOZP001
199802,18951993,907.0,2021-03-10,LEWIS,-95.9068799999999,35.2216100000001,McIntosh,US-OK,2021-OKOMA-000493
30163,23847703,905.0,2022-03-04,Darrow Ridge FY22,-84.8203,36.4547,Fentress,US-TN,2022-TNBSP-6328546
356707,32963256,903.0,2024-03-04,DCNF Comp. 119 RX,-94.880167,31.202583,Trinity,US-TX,2024-TXTXF-000146
343493,28064821,902.0,2023-11-08,Peddler Fork,-82.2386111,37.3847222,Pike,US-KY,2023-KYKYS-231952288
38003,3688541,902.0,2017-11-20,BLOW UP,-95.8908299999999,35.8058300000001,Okmulgee,US-OK,2017-OKOMA-001095
198668,10092380,900.0,2020-06-26,Twin,-114.994467,37.4666930000001,Lincoln,US-NV,2020-NVELD-040057
1668,7103575,900.0,2019-10-16,Sloanes Face Landings,-115.9327,44.7586700000001,Valley,US-ID,2019-IDSIS-000794
209326,1351197,900.0,2016-06-06,MAP ROCK,-116.7445,43.46993,Canyon,US-ID,2016-IDBOD-000245
320804,28041132,900.0,2023-07-10,BAIRD SPRINGS,-119.993019,47.278457,Grant,US-WA,2023-WASPD-000401
266800,2219855,900.0,2017-04-03,Baffin 2,-97.53866666,27.12066666,Kenedy,US-TX,2017-TXTXS-005008
157136,6712017,900.0,2019-08-18,Bird Ranch,-100.4207983,34.0298116000001,Cottle,US-TX,2019-TXTXS-190246
301782,28022116,900.0,2023-03-31,MOORE,-96.30826,36.65606,Osage,US-OK,2023-OKOSA-000750
352823,28074155,898.0,2024-02-01,Rx Lamar 0058,-95.5705,33.7895,Lamar,US-TX,2024-TXTXS-240058
354444,28075779,897.0,2024-02-20,BNK Telephone RX,-87.2935,34.354889,Lawrence,US-AL,2024-ALALF-240096
44711,3862978,891.0,2018-02-24,Compartment 126,-83.530767,33.152967,Jones,US-GA,2018-GACHF-000004
63502,6063181,890.0,2019-04-27,De Soto RD Burn Block 8309,-88.833333,30.9800000000001,George,US-MS,2019-MSMNF-000038
99670,23826517,886.0,2022-03-28,FOX CREEK,-97.31949,34.08544,Carter,US-OK,2022-OKCHA-000982
255222,3321386,886.0,2017-07-18,Peggy,-106.7978,35.73407,Sandoval,US-NM,2017-NMSNF-000382
151921,7848384,885.0,2020-03-14,TK Comp 2A,-85.6416,32.4249300000001,Macon,US-AL,2020-ALALF-000097
168772,6954778,880.0,2019-09-27,Bienville Rx Compartment 223,-89.3499,32.11585,Smith,US-MS,2019-MSMNF-000091
40700,5823170,872.0,2019-03-06,OK C-63,-87.405005,32.8635560000001,Perry,US-AL,2019-ALALF-000021
172509,3768956,870.0,2018-01-01,PINE CREEK PRESCRIBED BURN,-82.691111,38.732222,Lawrence,US-OH,2018-OHWAF-189900
170283,5289968,866.0,2018-10-27,East Logan Fire,-102.6991,40.75771,Logan,US-CO,2018-COLOX-000735
358782,32965337,865.0,2024-03-16,BURRIS,-96.139,36.575333,Osage,US-OK,2024-OKOSA-000794
356302,32934392,864.0,2024-03-02,Trail 9 Ballard RX,-91.1079,36.9059,Carter,US-MO,2024-MOMTF-000148
92828,1828150,863.0,2016-10-21,Anti-Horse RX,-103.8661,43.7763800000001,Custer,US-SD,2016-SDBKF-160882
207438,19644793,862.0,2020-04-13,20 Big Spring Ridge,-90.994657564,36.9651525520001,Carter,US-MO,2020-MOOZP-3327641
204807,4198776,860.0,2018-05-08,Summers Road 05/09/2018,-83.946567,44.542714,Oscoda,US-MI,2018-MIHMF-180160
280578,7769576,858.0,2020-03-06,CN Dixie South 02,-86.7572299999999,31.14556,Escambia,US-AL,2020-ALALF-000075
331970,28052294,855.0,2023-08-21,Cearley,-98.48200198,33.196518,Young,US-TX,2023-TXTXS-233445
2302,3880016,855.0,2018-01-27,C- 34 RX BURN,-81.707778,33.161389,Barnwell,US-SC,2018-SCSRF-180017
293685,23873185,850.0,2023-01-09,Yucca,-101.60664,35.791351,Hutchinson,US-TX,2023-TXTXS-LAP023003
248193,19295590,850.0,2021-04-09,1074,-105.64725,48.3930280000001,Roosevelt,US-MT,2021-MTFPA-000058
220736,4235168,850.0,2018-05-14,SER 438 / White River,-86.16813,43.4982000000001,Oceana,US-MI,2018-MIHMF-180183
128105,4780768,850.0,2018-07-29,Smith Creek,-116.6989,48.8052000000001,Boundary,US-ID,2018-IDIPF-000402
328915,28049241,850.0,2023-08-09,Marias,-112.123167,48.4155,Pondera,US-MT,2023-MTLG26-005220
61219,7277186,850.0,2019-08-02,FDH-MTLG19-115,-110.8909,47.9303830000001,Chouteau,US-MT,2019-MTLG19-000115
122755,3777806,847.2,2018-01-05,NORTH MILL,-95.78687,35.26633,McIntosh,US-OK,2018-OKOMA-000040
11591,5971173,847.0,2019-03-26,76,-106.3937,45.0404500000001,Big Horn,US-MT,2019-MTLG22-190022
353366,32627995,846.0,2024-02-09,Hanks RX,-92.021333,37.5505,Texas,US-MO,2024-MOMTF-000032
112885,7195976,845.0,2019-11-02,CN Boggy Hollow South 02 ,-86.644556,31.009395,Covington,US-AL,2019-ALALF-000225
207043,1565970,840.0,2016-08-06,PRISCILLA 002,-103.7277778,33.1119444,Lea,US-NM,2016-NMN5S-000549
132869,6773589,834.0,2019-08-31,Homochitto RX BB18 Sub Unit 2,-90.86826,31.79976,Jefferson,US-MS,2019-MSMNF-000077
184920,1531788,832.0,2016-07-29,Line,-114.2611,37.4422220000001,Lincoln,US-NV,2016-NVELD-040100
233793,23826580,832.0,2022-03-29,PEARL 2,-96.32877,36.01038,Creek,US-OK,2022-OKOMA-000992
262308,12417180,832.0,2020-08-06,HOMOCHITTO BB24 SUB 4,-90.93299,31.3139100000001,Amite,US-MS,2020-MSMNF-000214
221667,3192613,830.0,2017-06-29,Tank,-116.3186,40.5826300000001,Eureka,US-NV,2017-NVNNS-010125
354906,28076239,826.0,2024-02-19,DCNF Comp 20 RX,-95.15755,31.56205,Houston,US-TX,2024-TXTXF-000091
281328,5984777,825.0,2019-04-22,Tombigbee Burn Block 41/42/43,-89.1079999999999,33.2967,Choctaw,US-MS,2019-MSMNF-000027
3522,3570100,823.0,2017-09-19,390,-105.711667,48.102,Roosevelt,US-MT,2017-MTLG20-000390
57021,5944371,822.0,2019-04-11,CN Wolf Pit 04,-86.71989,31.118364,Escambia,US-AL,2019-ALALF-000090
123144,7778789,821.0,2020-03-08,BK Owl Creek,-87.25504,34.30877,Lawrence,US-AL,2020-ALALF-000084
169657,5115971,820.0,2018-09-12,Highway 84 RX,-106.4796,36.52322,Rio Arriba,US-NM,2018-NMCAF-000868
305584,28025919,820.0,2023-04-24,BIENVILLE CPT 95 RX,-89.26947,32.2189,Jasper,US-MS,2023-MSMNF-000305
354905,28076237,817.0,2024-02-14,DCNF Compt 22 RX,-95.132117,31.482333,Houston,US-TX,2024-TXTXF-000082
217219,5897179,814.0,2019-03-28,Harris Branch RX,-88.2795,37.54886,Hardin,US-IL,2019-ILSHF-000097
8728,1917265,810.0,2016-10-19,Fall 2016 South Palmer RX,-96.59626,38.4685300000001,Chase,US-KS,2016-KSTGP-002172
19729,18915588,809.0,2021-03-07,Narrows,-85.235833,34.5433330000001,Chattooga,US-GA,2021-GACHF-210071
305731,28026064,809.0,2023-04-23,23 BP4 and BP5 RX,-96.59182935,38.48581382,Chase,US-KS,2023-KSTGP-6336193
16808,3887424,807.0,2018-03-09,Narrows RX,-85.2344439999999,34.547222,Chattooga,US-GA,2018-GACHF-000013
204506,7746785,806.0,2020-02-28,HOLLY SPRINGS BB 142/143,-89.80975,34.0246000000001,Yalobusha,US-MS,2020-MSMNF-000072
46069,7721587,805.0,2020-02-20,BARNES NORTH UNDERSTORY RX,-119.231,37.0321500000001,Fresno,US-CA,2020-CASNF-000130
140127,2133393,805.0,2017-02-19,Montezuma Wildfire 2017,-100.4536111,37.6652778000001,Gray,US-KS,2017-KSGYX-000161
144456,7749585,802.0,2020-02-29,TL Rendalia Block A/B/D,-86.10122,33.31104,Talladega,US-AL,2020-ALALF-000065
114579,16762388,801.0,2020-11-08,TOMPSON RUN,-96.54984,36.4457800000001,Osage,US-OK,2020-OKOSA-002058
18023,2162427,800.0,2017-03-09,Rx - Ramsey Block 3,-92.3384,35.9512,Stone,US-AR,2017-AROZF-000549
254906,1138575,800.0,2016-02-19,900 Road,-95.020897,38.1689000000001,Linn,US-KS,2016-KSLNX-000092
189820,23852510,800.0,2022-08-07,Sarco,-97.438361,28.464265,Goliad,US-TX,2022-TXTXS-224703
211627,14344788,800.0,2020-09-02,Rice,-106.2687,45.6849800000001,Rosebud,US-MT,2020-MTLG29-000349
228279,1470726,800.0,2016-07-15,Big Creek,-154.66722,65.3108300000001,Yukon-Koyukuk,US-AK,2016-AKTAD-000499
354291,28075624,800.0,2024-02-19,RX Payne Ridge,-93.055378,35.646947,Pope,US-AR,2024-AROZF-000297
300940,28021278,800.0,2023-03-27,Rx Harrison 1107,-94.276225,32.63941,Harrison,US-TX,2023-TXTXS-231107
69075,3698106,800.0,2017-11-24,GREY,-95.79806,35.2319400000001,McIntosh,US-OK,2017-OKOMA-001155
117253,1571233,800.0,2016-08-07,Boardman,-119.7902,45.8325600000001,Morrow,US-OR,2016-WAMCR-000381
175335,7021575,800.0,2019-10-05,Blind,-101.301053,30.0201430000001,Val Verde,US-TX,2019-TXTXS-190465
95755,23848876,800.0,2022-07-24,Road T,-101.3598,41.14054,Keith,US-NE,2022-NENES-220511
103363,3994770,800.0,2018-04-12,Diener Canyon,-108.135,35.1838000000001,Cibola,US-NM,2018-NMCIF-000105
152568,23834335,800.0,2022-05-17,Coconut,-99.3397222,33.8619444,Wilbarger,US-TX,2022-TXTXS-222986
185483,23846170,800.0,2022-07-13,MM 26,-100.695,40.35336,Frontier,US-NE,2022-NENES-220463
91192,23809195,800.0,2022-03-21,Ramsey,-98.8241667,31.8277778,Brown,US-TX,2022-TXTXS-221886
268175,23830303,800.0,2022-04-22,Campbell Road,-103.3727,36.64571,Union,US-NM,2022-NMN2S-000089
147253,2170925,800.0,2017-02-17,Eagle Road,-99.8702,37.8623000000001,Ford,US-KS,2017-KSFOX-000308
150929,23829606,800.0,2022-04-18,Stag,-99.6330556,33.0113889,Haskell,US-TX,2022-TXTXS-222695
216960,19178388,800.0,2021-04-01,Spring Creek,-103.195694,47.647028,McKenzie,US-ND,2021-NDNDS-210058
181218,2070213,800.0,2017-01-10,Last Chance,-103.6247222,30.5822222,Jeff Davis,US-TX,2017-TXTXS-002000
83805,1021604,800.0,2015-10-07,Mertz,-100.937,30.9172,Schleicher,US-TX,2015-TXTXS-002037
156982,5946769,800.0,2019-04-10,BVILLE CASINO,-96.05186,36.71383,Osage,US-OK,2019-OKOSA-000510
195453,886801,800.0,2015-07-31,Chalky Butte,-106.781,45.7178000000001,Rosebud,US-MT,2015-MTMCD-000271
279190,3267315,800.0,2017-07-08,Transfer,-116.59535,40.521917,Eureka,US-NV,2017-NVEKD-010177
120657,13233589,800.0,2020-08-17,Soldier,-116.5535,41.3906250000001,Elko,US-NV,2020-NVECFX-010227
268641,804977,800.0,2015-06-23,Blind River,-152.967,65.1304000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000556
237035,6497982,800.0,2019-07-22,Cinco Terry,-101.155,30.8752778,Crockett,US-TX,2019-TXTXS-190120
237778,9170381,800.0,2020-05-30,Browns,-115.5676,42.84081,Owyhee,US-ID,2020-IDMHQ-000069
203090,23831979,800.0,2022-04-09,Chouteau--76,-111.0035,47.9537,Chouteau,US-MT,2022-MTLG19-000076
118910,23032391,800.0,2022-01-15,Martin,-98.489722222,33.3638888890001,Young,US-TX,2022-TXTXS-220279
258068,7316376,800.0,2019-11-19,WATCHER,-96.63409,36.7818800000001,Osage,US-OK,2019-OKOSA-001256
202831,3809360,800.0,2018-01-25,62,-100.55933333,34.0160000000001,Motley,US-TX,2018-TXTXS-000096
91620,3630461,800.0,2017-10-23,Lazy R,-108.41917,46.3594400000001,Musselshell,US-MT,2017-MTLG23-700864
187575,6724804,800.0,2019-08-26,Greta,-97.216,28.439833333,Refugio,US-TX,2019-TXTXS-190290
273207,5921575,800.0,2019-04-05,Cutacross,-103.7326,42.30722,Sioux,US-NE,2019-NENES-190124
264885,23859763,800.0,2022-09-08,Rock Creek,-116.439,41.34896,Elko,US-NV,2022-NVECFX-010253
